,City,State,City_State,Latitude,Longitude
1629, Orem,UT," Orem, UT",40.2968979,-111.6946475
1630, Newport News,VA," Newport News, VA",37.0870821,-76.4730122
1631, Sturgis,MI," Sturgis, MI",41.799217,-85.4191482
1632, Klamath Falls,OR," Klamath Falls, OR",42.224867,-121.7816704
1633, Sanford,NC," Sanford, NC",35.4798757,-79.1802994
1634, Lebanon,OR," Lebanon, OR",44.5365119,-122.9070339
1635, Watertown,WI," Watertown, WI",43.1947211,-88.7289918
1636, Bridgeview,IL," Bridgeview, IL",41.7500323,-87.8042216
1637, Reading,PA," Reading, PA",40.3356483,-75.9268747
1638, Charlottesville,VA," Charlottesville, VA",38.0293059,-78.4766781
1639, Cortland,NY," Cortland, NY",42.6011813,-76.1804843
1640, Cody,WY," Cody, WY",44.5263422,-109.0565308
1641, Salem,OR," Salem, OR",44.9428975,-123.0350963
1642, Princeton,IN," Princeton, IN",38.3553236,-87.5675222
1643, Carroll,IA," Carroll, IA",42.0655986,-94.8672793
1644, Hudson,NH," Hudson, NH",42.7647763,-71.4398074
1645, Scarborough,ME," Scarborough, ME",43.5901974,-70.3344921
1646, Lodi,CA," Lodi, CA",38.1341477,-121.2722194
1647, Champaign,IL," Champaign, IL",40.1164204,-88.2433829
1648, Monroe,MI," Monroe, MI",41.9164343,-83.3977101
1649, Saint Marys,PA," Saint Marys, PA",41.4273738,-78.5609398
1650, Woodburn,OR," Woodburn, OR",45.143731,-122.8553724
1651, Bloomsburg,PA," Bloomsburg, PA",41.003698,-76.4549457
1652, Eagan,MN," Eagan, MN",44.8041322,-93.1668858
1653, Pisgah Forest,NC," Pisgah Forest, NC",35.2533327,-82.6835888
1654, Amherst,NH," Amherst, NH",42.8614748,-71.6253487
1655, Fremont,MI," Fremont, MI",43.4675173,-85.9420013
1656, Thomaston,ME," Thomaston, ME",44.0789574,-69.1816955
1657, Caro,MI," Caro, MI",43.4911322,-83.396897
1658, Portage,WI," Portage, WI",43.5391486,-89.4626202
1659, Arlington,TX," Arlington, TX",32.735687,-97.1080656
1660, Topeka,KS," Topeka, KS",39.0473451,-95.6751576
1661, San Antonio,TX," San Antonio, TX",29.4241219,-98.4936282
1662, La Quinta,CA," La Quinta, CA",33.6633573,-116.3100095
1663, West Berlin,NJ," West Berlin, NJ",39.8077618,-74.9312075
1664, Tempe,AZ," Tempe, AZ",33.4255104,-111.9400054
1665, Fishkill,NY," Fishkill, NY",41.5356492,-73.8990252
1666, Norfolk,VA," Norfolk, VA",36.8507689,-76.2858726
1667, Steamboat Springs,CO," Steamboat Springs, CO",40.4849769,-106.8317158
1668, Wooster,OH," Wooster, OH",40.8050565,-81.935143
1669, Newark,NY," Newark, NY",43.0467301,-77.0952516
1670, Fort Wayne,IN," Fort Wayne, IN",41.079273,-85.1393513
1671, Fresno,CA," Fresno, CA",36.7377981,-119.7871247
1672, Harlan,KY," Harlan, KY",36.8431441,-83.321848
1673, Knightdale,NC," Knightdale, NC",35.7876515,-78.4805563
1674, Garland,TX," Garland, TX",32.912624,-96.6388833
1675, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
1676, Menomonie,WI," Menomonie, WI",44.8755183,-91.9193422
1677, Bay City,MI," Bay City, MI",43.5944677,-83.8888647
1678, Fajardo,PR," Fajardo, PR",18.3257869,-65.6523838
1679, Ypsilanti,MI," Ypsilanti, MI",42.2411499,-83.6129939
1680, Hanover,PA," Hanover, PA",39.8006553,-76.9830358
1681, Park City,UT," Park City, UT",40.6460622,-111.4979729
1682, Plover,WI," Plover, WI",44.4563579,-89.5440069
1683, Marion,SC," Marion, SC",34.178216,-79.4006069
1684, Auburn,NY," Auburn, NY",42.9317335,-76.5660529
1685, Cranberry Township,PA," Cranberry Township, PA",40.6849626,-80.1071379
1686, Liverpool,NY," Liverpool, NY",43.106456,-76.2177046
1687, Palm Springs,CA," Palm Springs, CA",33.8302961,-116.5452921
1688, Grants Pass,OR," Grants Pass, OR",42.4390069,-123.3283925
1689, Vestal,NY," Vestal, NY",42.0855898,-76.053575
1690, Adrian,MI," Adrian, MI",41.8975471,-84.0371659
1691, Humble,TX," Humble, TX",29.9988312,-95.2621553
1692, Hermiston,OR," Hermiston, OR",45.8404101,-119.2894604
1693, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
1694, Lorain,OH," Lorain, OH",41.452819,-82.1823746
1695, Manteca,CA," Manteca, CA",37.7974273,-121.2160526
1696, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
1697, Mcminnville,OR," Mcminnville, OR",45.2101162,-123.1987163
1698, Toms River,NJ," Toms River, NJ",39.9537358,-74.1979458
1699, Douglas,AZ," Douglas, AZ",31.3445471,-109.5453447
1700, Cooper City,FL," Cooper City, FL",26.0573112,-80.271716
1701, Ocala,FL," Ocala, FL",29.1871986,-82.1400923
1702, Jonesville,MI," Jonesville, MI",41.9842131,-84.6619015
1703, Winston Salem,NC," Winston Salem, NC",36.0998596,-80.244216
1704, Chambersburg,PA," Chambersburg, PA",39.9375911,-77.6611022
1705, Woodbridge,VA," Woodbridge, VA",38.6581722,-77.2497049
1706, Elgin,IL," Elgin, IL",42.0354084,-88.2825668
1707, Kittanning,PA," Kittanning, PA",40.816453,-79.5219893
1708, Hatillo,PR," Hatillo, PR",18.4284642,-66.7875321
1709, Eden Prairie,MN," Eden Prairie, MN",44.8546856,-93.470786
1710, Bangor,ME," Bangor, ME",44.8016128,-68.7712257
1711, Hemet,CA," Hemet, CA",33.7475203,-116.9719684
1712, Mentor,OH," Mentor, OH",41.6661573,-81.339552
1713, Elkton,MD," Elkton, MD",39.6067789,-75.8332718
1714, Manassas,VA," Manassas, VA",38.7509488,-77.4752667
1715, Rialto,CA," Rialto, CA",34.1064001,-117.3703235
1716, Oak Park Heights,MN," Oak Park Heights, MN",45.0313559,-92.7929842
1717, Visalia,CA," Visalia, CA",36.3302284,-119.2920585
1718, Eastlake,OH," Eastlake, OH",41.6539359,-81.4503924
1719, Redwood Falls,MN," Redwood Falls, MN",44.5394039,-95.1169424
1720, Westminster,MD," Westminster, MD",39.5753791,-76.9958149
1721, Auburn,ME," Auburn, ME",44.0978509,-70.2311655
1722, Marlton,NJ," Marlton, NJ",39.8912248,-74.9218324
1723, Pullman,WA," Pullman, WA",46.7297771,-117.1817377
1724, Watertown,NY," Watertown, NY",43.9747838,-75.9107565
1725, Helena,MT," Helena, MT",46.5891452,-112.0391057
1726, Chesapeake,VA," Chesapeake, VA",36.7682088,-76.2874927
1727, Cranston,RI," Cranston, RI",41.7798226,-71.4372796
1728, Englewood,FL," Englewood, FL",26.9620053,-82.3525952
1729, Brooklyn Park,MN," Brooklyn Park, MN",45.0941315,-93.3563405
1730, Severn,MD," Severn, MD",39.1370528,-76.6983022
1731, Hood River,OR," Hood River, OR",45.7053966,-121.5214623
1732, Porterville,CA," Porterville, CA",36.06523,-119.0167679
1733, Barstow,CA," Barstow, CA",34.8957957,-117.0172826
1734, Coos Bay,OR," Coos Bay, OR",43.3665007,-124.2178903
1735, Antelope,CA," Antelope, CA",38.7166871,-121.3644216
1736, Dickson City,PA," Dickson City, PA",41.467642,-75.6187766
1737, Glen Ellyn,IL," Glen Ellyn, IL",41.8775293,-88.0670118
1738, Selma,CA," Selma, CA",36.5707838,-119.6120765
1739, Monaca,PA," Monaca, PA",40.6872885,-80.2714505
1740, Montoursville,PA," Montoursville, PA",41.2542459,-76.9205199
1741, Mechanicsburg,PA," Mechanicsburg, PA",40.2142565,-77.0085876
1742, Salisbury,MD," Salisbury, MD",38.3606736,-75.5993692
1743, Island City,OR," Island City, OR",45.3409671,-118.0446618
1744, North Lauderdale,FL," North Lauderdale, FL",26.217305,-80.2258811
1745, Bowie,MD," Bowie, MD",39.0067768,-76.7791365
1746, Medina,OH," Medina, OH",41.143245,-81.8552196
1747, Fairlawn,OH," Fairlawn, OH",41.127833,-81.609844
1748, Colorado Springs,CO," Colorado Springs, CO",38.8338816,-104.8213634
1749, Elk Grove Village,IL," Elk Grove Village, IL",42.0039178,-87.9703461
1750, Riverside,CA," Riverside, CA",33.9806005,-117.3754942
1751, Burley,ID," Burley, ID",42.5357428,-113.7927948
1752, Calexico,CA," Calexico, CA",32.6789476,-115.4988834
1753, Ammon,ID," Ammon, ID",43.4696366,-111.9666355
1754, Yuba City,CA," Yuba City, CA",39.1404477,-121.6169108
1755, Butler,PA," Butler, PA",40.8611755,-79.8953328
1756, Saint Charles,IL," Saint Charles, IL",41.9141945,-88.3086867
1757, Fairhaven,MA," Fairhaven, MA",41.6376043,-70.9036487
1758, Leesburg,VA," Leesburg, VA",39.1156615,-77.5636015
1759, Blackfoot,ID," Blackfoot, ID",43.1904709,-112.3449773
1760, Farmington,ME," Farmington, ME",44.6704998,-70.1512169
1761, Hinsdale,NH," Hinsdale, NH",42.7862065,-72.4865089
1762, Green Bay,WI," Green Bay, WI",44.5133188,-88.0132958
1763, Corona,CA," Corona, CA",33.8752935,-117.5664384
1764, Niagara Falls,NY," Niagara Falls, NY",43.0962143,-79.0377388
1765, Bowling Green,OH," Bowling Green, OH",41.3747744,-83.6513229
1766, Yucca Valley,CA," Yucca Valley, CA",34.1141743,-116.432235
1767, Fredericksburg,VA," Fredericksburg, VA",38.3031837,-77.4605399
1768, Highland,CA," Highland, CA",34.1283442,-117.2086513
1769, Bellingham,MA," Bellingham, MA",42.0867608,-71.4745881
1770, Coconut Creek,FL," Coconut Creek, FL",26.2517482,-80.1789351
1771, Akron,OH," Akron, OH",41.0814447,-81.5190053
1772, Santee,CA," Santee, CA",32.8383828,-116.9739167
1773, Salem,OR," Salem, OR",44.9428975,-123.0350963
1774, Lincoln,ME," Lincoln, ME",45.3622301,-68.5050006
1775, Manahawkin,NJ," Manahawkin, NJ",39.695397,-74.2587527
1776, Rancho Cucamonga,CA," Rancho Cucamonga, CA",34.1063989,-117.5931084
1777, Newport,OR," Newport, OR",44.6367836,-124.0534505
1778, Comstock Park,MI," Comstock Park, MI",43.0386368,-85.6700332
1779, Oswego,NY," Oswego, NY",43.4553461,-76.5104973
1780, Cloquet,MN," Cloquet, MN",46.7217735,-92.4611825
1781, Plaistow,NH," Plaistow, NH",42.8364781,-71.0947805
1782, Rhinelander,WI," Rhinelander, WI",45.6366228,-89.4120753
1783, Lamoine,ME," Lamoine, ME",44.4911002,-68.3191852
1784, Rexburg,ID," Rexburg, ID",43.8231096,-111.7924237
1785, Northlake,IL," Northlake, IL",41.9172526,-87.8956185
1786, South Hill,VA," South Hill, VA",36.726532,-78.1288857
1787, Johnstown,PA," Johnstown, PA",40.3267407,-78.9219698
1788, Sault Sainte Marie,MI," Sault Sainte Marie, MI",46.4977115,-84.3475876
1789, Bedford Park,IL," Bedford Park, IL",41.7641723,-87.7812524
1790, Coshocton,OH," Coshocton, OH",40.2720151,-81.8595756
1791, Brunswick,ME," Brunswick, ME",43.9140162,-69.966996
1792, Rensselaer,NY," Rensselaer, NY",42.6425794,-73.742898
1793, North Logan,UT," North Logan, UT",41.7693747,-111.8046654
1794, Holland,MI," Holland, MI",42.7875235,-86.1089301
1795, Glendora,CA," Glendora, CA",34.1361187,-117.865339
1796, Lincoln,NE," Lincoln, NE",40.813616,-96.7025955
1797, Crescent City,CA," Crescent City, CA",41.7557501,-124.2025913
1798, Massena,NY," Massena, NY",44.9281049,-74.891865
1799, Omak,WA," Omak, WA",48.4109853,-119.5275506
1800, Fredonia,NY," Fredonia, NY",42.4400576,-79.3317105
1801, Ahoskie,NC," Ahoskie, NC",36.2868223,-76.9846808
1802, Weirton,WV," Weirton, WV",40.4189566,-80.5895167
1803, Fridley,MN," Fridley, MN",45.0860765,-93.2632821
1804, Louisburg,NC," Louisburg, NC",36.0990393,-78.301106
1805, Rockford,IL," Rockford, IL",42.2711311,-89.0939952
1806, Sanford,ME," Sanford, ME",43.4391627,-70.7742804
1807, Billings,MT," Billings, MT",45.7832856,-108.5006904
1808, Naples,FL," Naples, FL",26.1420358,-81.7948103
1809, Mansfield,PA," Mansfield, PA",41.8072961,-77.077468
1810, Rio Grande City,TX," Rio Grande City, TX",26.3797874,-98.8203046
1811, Tampa,FL," Tampa, FL",27.950575,-82.4571776
1812, Middletown,NY," Middletown, NY",41.4459271,-74.4229341
1813, Kokomo,IN," Kokomo, IN",40.486427,-86.1336033
1814, Alexandria,KY," Alexandria, KY",38.9595078,-84.3879946
1815, Hodgkins,IL," Hodgkins, IL",41.7689207,-87.857835
1816, Westerly,RI," Westerly, RI",41.3775987,-71.8272871
1817, Springfield,MA," Springfield, MA",42.1014831,-72.589811
1818, Council Bluffs,IA," Council Bluffs, IA",41.2619444,-95.8608333
1819, Turlock,CA," Turlock, CA",37.4946568,-120.8465941
1820, Geneseo,NY," Geneseo, NY",42.795896,-77.816947
1821, Hudson,MA," Hudson, MA",42.391736,-71.566139
1822, Midlothian,VA," Midlothian, VA",37.5061069,-77.6490005
1823, Livermore,CA," Livermore, CA",37.6818745,-121.7680088
1824, Aberdeen,MD," Aberdeen, MD",39.5095556,-76.1641197
1825, Lakewood,NY," Lakewood, NY",42.1042241,-79.3331041
1826, Claremont,NH," Claremont, NH",43.3728635,-72.3378744
1827, Houlton,ME," Houlton, ME",46.1261806,-67.8402316
1828, Brick,NJ," Brick, NJ",40.0578384,-74.1371832
1829, Rochester,MN," Rochester, MN",44.0121221,-92.4801989
1830, Clearlake,CA," Clearlake, CA",38.9582307,-122.6263728
1831, Putnam,CT," Putnam, CT",41.9046012,-71.8689917
1832, California,MD," California, MD",38.3004029,-76.5074542
1833, Plymouth,IN," Plymouth, IN",41.3436554,-86.3097278
1834, Appleton,WI," Appleton, WI",44.2619309,-88.4153847
1835, Horseheads,NY," Horseheads, NY",42.167019,-76.8205119
1836, Lapeer,MI," Lapeer, MI",43.0514161,-83.3188341
1837, Ceres,CA," Ceres, CA",37.5949316,-120.9577098
1838, Laurel,MD," Laurel, MD",39.0992752,-76.8483061
1839, Norwalk,OH," Norwalk, OH",41.2425531,-82.6157331
1840, North Adams,MA," North Adams, MA",42.700915,-73.1087148
1841, Lompoc,CA," Lompoc, CA",34.6391501,-120.4579409
1842, Bloomington,IN," Bloomington, IN",39.165325,-86.5263857
1843, Delaware,OH," Delaware, OH",40.2986724,-83.067965
1844, Brockport,NY," Brockport, NY",43.2136713,-77.9391797
1845, Hallandale Beach,FL," Hallandale Beach, FL",25.9812024,-80.148379
1846, Presque Isle,ME," Presque Isle, ME",46.681153,-68.0158614
1847, Plattsburgh,NY," Plattsburgh, NY",44.6994873,-73.4529124
1848, Chubbuck,ID," Chubbuck, ID",42.9207477,-112.4660912
1849, Andover,MN," Andover, MN",45.2332984,-93.2913405
1850, Kitty Hawk,NC," Kitty Hawk, NC",36.0646102,-75.7057346
1851, Fresno,CA," Fresno, CA",36.7377981,-119.7871247
1852, Latham,NY," Latham, NY",42.7477661,-73.760537
1853, Skokie,IL," Skokie, IL",42.0324025,-87.7416246
1854, Roseville,CA," Roseville, CA",38.7521235,-121.2880059
1855, North Brunswick,NJ," North Brunswick, NJ",40.4525163,-74.4766712
1856, Dubuque,IA," Dubuque, IA",42.5005583,-90.6645718
1857, Clarkston,WA," Clarkston, WA",46.4162723,-117.0451581
1858, Gilroy,CA," Gilroy, CA",37.0057816,-121.5682751
1859, Kannapolis,NC," Kannapolis, NC",35.4873613,-80.6217341
1860, Grove City,PA," Grove City, PA",41.1578377,-80.0886703
1861, Abingdon,MD," Abingdon, MD",39.4622357,-76.2772223
1862, Waterville,ME," Waterville, ME",44.5520105,-69.6317121
1863, Houghton Lake,MI," Houghton Lake, MI",44.314739,-84.7647496
1864, Moses Lake,WA," Moses Lake, WA",47.1301417,-119.2780771
1865, Flint,MI," Flint, MI",43.0125274,-83.6874562
1866, Niles,MI," Niles, MI",41.8297694,-86.2541768
1867, Colville,WA," Colville, WA",48.5449971,-117.9009545
1868, Manchester,CT," Manchester, CT",41.7759301,-72.5215009
1869, Raynham,MA," Raynham, MA",41.9487077,-71.0731162
1870, Uniontown,PA," Uniontown, PA",39.900076,-79.7164326
1871, North Windham,CT," North Windham, CT",41.7483112,-72.1555308
1872, Rensselaer,IN," Rensselaer, IN",40.9367045,-87.1508562
1873, Lebanon,PA," Lebanon, PA",40.3666686,-76.5025742
1874, Ontario,OR," Ontario, OR",44.0265525,-116.9629378
1875, Ponce,PR," Ponce, PR",18.0110768,-66.6140616
1876, Tunkhannock,PA," Tunkhannock, PA",41.5386878,-75.946588
1877, Sonora,CA," Sonora, CA",37.9829496,-120.3821724
1878, Riverside,CA," Riverside, CA",33.9806005,-117.3754942
1879, Union City,CA," Union City, CA",37.5933918,-122.0438298
1880, Fairfax,VA," Fairfax, VA",38.8462236,-77.3063733
1881, Oxnard,CA," Oxnard, CA",34.1975048,-119.1770516
1882, Mandan,ND," Mandan, ND",46.8266603,-100.8895761
1883, Greenville,OH," Greenville, OH",40.1028264,-84.6330115
1884, Sterling,VA," Sterling, VA",39.0066993,-77.4291298
1885, Merced,CA," Merced, CA",37.3021632,-120.4829677
1886, Burlington,NJ," Burlington, NJ",40.071222,-74.8648873
1887, Pennsville,NJ," Pennsville, NJ",39.6284514,-75.4984978
1888, Warsaw,NY," Warsaw, NY",42.740061,-78.1327881
1889, Chico,CA," Chico, CA",39.7284944,-121.8374777
1890, Nottingham,MD," Nottingham, MD",39.3698263,-76.4548626
1891, Aberdeen,WA," Aberdeen, WA",46.9753708,-123.8157218
1892, Augusta,ME," Augusta, ME",44.3106241,-69.7794897
1893, Palmyra,ME," Palmyra, ME",44.8464519,-69.3586588
1894, Fairfield,CA," Fairfield, CA",38.2493581,-122.0399663
1895, Altoona,PA," Altoona, PA",40.5186809,-78.3947359
1896, Henderson,NV," Henderson, NV",36.0395247,-114.9817213
1897, Willows,CA," Willows, CA",39.5243265,-122.1935931
1898, Ukiah,CA," Ukiah, CA",39.1501709,-123.2077831
1899, Jackson,CA," Jackson, CA",38.3488023,-120.7741018
1900, Saratoga Springs,NY," Saratoga Springs, NY",43.0831301,-73.7845651
1901, Kingman,AZ," Kingman, AZ",35.189443,-114.0530065
1902, Rindge,NH," Rindge, NH",42.7511964,-72.0098021
1903, Raleigh,NC," Raleigh, NC",35.7795897,-78.6381787
1904, Lavale,MD," Lavale, MD",39.655643,-78.8105755
1905, Greensburg,PA," Greensburg, PA",40.3014581,-79.5389289
1906, Upland,CA," Upland, CA",34.09751,-117.6483876
1907, Concord,NH," Concord, NH",43.2081366,-71.5375718
1908, Lexington,KY," Lexington, KY",38.0405837,-84.5037164
1909, Plainwell,MI," Plainwell, MI",42.4400357,-85.6489035
1910, Benton Harbor,MI," Benton Harbor, MI",42.1167065,-86.4541894
1911, Austintown,OH," Austintown, OH",41.1017247,-80.7645239
1912, Milford,PA," Milford, PA",41.322316,-74.8023882
1913, Mayaguez,PR," Mayaguez, PR",18.2013452,-67.1451549
1914, Houston,TX," Houston, TX",29.7604267,-95.3698028
1915, Levittown,PA," Levittown, PA",40.1551096,-74.8287747
1916, Knoxville,TN," Knoxville, TN",35.9606384,-83.9207392
1917, Cleveland,OH," Cleveland, OH",41.49932,-81.6943605
1918, Guayama,PR," Guayama, PR",17.9841328,-66.1137767
1919, Anchorage,AK," Anchorage, AK",61.2180556,-149.9002778
1920, Wasilla,AK," Wasilla, AK",61.5813889,-149.4394444
1921, Lake Elsinore,CA," Lake Elsinore, CA",33.6680772,-117.3272615
1922, Anchorage,AK," Anchorage, AK",61.2180556,-149.9002778
1923, Marietta,OH," Marietta, OH",39.415352,-81.4548436
1924, North Oxford,MA," North Oxford, MA",42.1498038,-71.8691185
1925, Battle Creek,MI," Battle Creek, MI",42.3211522,-85.1797142
1926, Clearwater,FL," Clearwater, FL",27.9658533,-82.8001026
1927, Bend,OR," Bend, OR",44.0581728,-121.3153096
1928, Morgantown,WV," Morgantown, WV",39.629526,-79.9558968
1929, Cerritos,CA," Cerritos, CA",33.8583483,-118.0647871
1930, Bozeman,MT," Bozeman, MT",45.6769979,-111.0429339
1931, Batavia,NY," Batavia, NY",42.9981156,-78.1875167
1932, Marquette,MI," Marquette, MI",46.5436199,-87.3953713
1933, Vadnais Heights,MN," Vadnais Heights, MN",45.0574658,-93.0738305
1934, Medford,OR," Medford, OR",42.3265152,-122.8755949
1935, Plano,TX," Plano, TX",33.0198431,-96.6988856
1936, Franklin,NJ," Franklin, NJ",41.1220409,-74.5804378
1937, Doral,FL," Doral, FL",25.8195424,-80.3553302
1938, Isabela,PR," Isabela, PR",18.4703856,-67.0242062
1939, Utica,NY," Utica, NY",43.100903,-75.232664
1940, Vista,CA," Vista, CA",33.2000368,-117.2425355
1941, Warminster,PA," Warminster, PA",40.2067884,-75.099807
1942, Hudson,NY," Hudson, NY",42.2528649,-73.790959
1943, Columbus,OH," Columbus, OH",39.9611755,-82.9987942
1944, Kennewick,WA," Kennewick, WA",46.2086683,-119.119948
1945, Bristol,VA," Bristol, VA",36.595141,-82.1888089
1946, Walpole,MA," Walpole, MA",42.1417442,-71.2495096
1947, Tracy,CA," Tracy, CA",37.7396513,-121.4252227
1948, Ludington,MI," Ludington, MI",43.9552825,-86.4525831
1949, South Charleston,WV," South Charleston, WV",38.3685523,-81.6998865
1950, Newburgh,NY," Newburgh, NY",41.5034271,-74.0104178
1951, Dallas,TX," Dallas, TX",32.7766642,-96.7969879
1952, Reno,NV," Reno, NV",39.5296329,-119.8138027
1953, Paramount,CA," Paramount, CA",33.8894598,-118.1597911
1954, Millville,NJ," Millville, NJ",39.4020596,-75.0393438
1955, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
1956, Chipley,FL," Chipley, FL",30.7818584,-85.538541
1957, New Philadelphia,OH," New Philadelphia, OH",40.4897871,-81.4456706
1958, Scottsdale,AZ," Scottsdale, AZ",33.4941704,-111.9260519
1959, Lockport,NY," Lockport, NY",43.1706128,-78.6903098
1960, Queensbury,NY," Queensbury, NY",43.353627,-73.6771662
1961, Milpitas,CA," Milpitas, CA",37.4323341,-121.8995741
1962, Lunenburg,MA," Lunenburg, MA",42.5945273,-71.7245035
1963, Shelton,WA," Shelton, WA",47.2150945,-123.1007066
1964, Los Banos,CA," Los Banos, CA",37.0582786,-120.8499151
1965, Avon,MA," Avon, MA",42.1306554,-71.0411582
1966, Beavercreek,OH," Beavercreek, OH",39.7092262,-84.0632685
1967, Lakewood,CO," Lakewood, CO",39.7047095,-105.0813734
1968, Mililani,HI," Mililani, HI",21.4513314,-158.0152807
1969, Texarkana,TX," Texarkana, TX",33.425125,-94.0476882
1970, Wausau,WI," Wausau, WI",44.9591352,-89.6301221
1971, Halifax,MA," Halifax, MA",41.991213,-70.861985
1972, Clearfield,PA," Clearfield, PA",41.0272796,-78.4391876
1973, Ogdensburg,NY," Ogdensburg, NY",44.6942291,-75.4863364
1974, Portsmouth,NH," Portsmouth, NH",43.0717552,-70.7625532
1975, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.1871466
1976, Topeka,KS," Topeka, KS",39.0473451,-95.6751576
1977, Paso Robles,CA," Paso Robles, CA",35.6368759,-120.6545022
1978, Cheboygan,MI," Cheboygan, MI",45.6469563,-84.4744795
